period_id,source_hash,check,difference,tolerance,status,inputs,note
2024Q4,102cc1f3f510bc6920b89a00a3e7cf50bf2d7edd1ebd8925548743b8c80f2a56,operating_margin = resultado / ingresos,0.00090592334494774,0.005410977370740694,passed,"['rec_f087c1705d3d188317426fe81e3c0ffe0ea2b9246a6eba88da48bfd631d944e7', 'rec_e45ad0baaccf23a6151daa964ca9ed3a6924d603aa267ee902a657fbdbd9cae0', 'rec_0fc7675651d127ff66c1bbc5acd90ceaeec7f8385a28b2c24a40dd22faff1763']","Fracciones; tolerancia por redondeo de numerador, denominador y margen."
2024Q4,102cc1f3f510bc6920b89a00a3e7cf50bf2d7edd1ebd8925548743b8c80f2a56,ebitdar_margin = resultado / ingresos,-0.000801393728223021,0.005456884417472368,passed,"['rec_a047d8a620bc868fe24295de02bc0fd2038786979992ba5a49654ed8daa41fea', 'rec_4447085cd03fcb70c91004bdf609204b28ee7df846d3dea714ed11297153afe2', 'rec_0fc7675651d127ff66c1bbc5acd90ceaeec7f8385a28b2c24a40dd22faff1763']","Fracciones; tolerancia por redondeo de numerador, denominador y margen."
2025Q1,efaedda38e82a30cbf637534c292b898916378338d0583104085bc3b8dd39719,Ingresos − gastos = resultado operativo,0.0,1500000.0,passed,"['rec_23ce02db99d05acc201b9b7557156bdff0b5198ca5e03c88c208986a1a96c28f', 'rec_1874dcceee108ff5793793308e2aa26be930495744ca0f4b07ab065d3db11f32', 'rec_46e9819f3e1add78706e8fc8de827c32f05736455c330ab5ac732636d12fae8e']",En moneda original; cada cifra admite media unidad de su precisión publicada.
2025Q1,efaedda38e82a30cbf637534c292b898916378338d0583104085bc3b8dd39719,Resultado antes de impuestos − impuesto = resultado neto,-1000000.0,1500000.0,passed,"['rec_73244de18dda5c0c75c9d0cd0c241c8664ec3e773845038c18d04749222140e4', 'rec_8e6f18d5e06bea21d1b4e99d90e47f1d7f68702597468ea2d99d3048ea41ba52', 'rec_07c05c6de3039a501a614f5e762f6325baa2c10c62828a9ab3a4cd69d7bdc84d']",En moneda original; los beneficios fiscales conservan su signo negativo.
2025Q1,efaedda38e82a30cbf637534c292b898916378338d0583104085bc3b8dd39719,operating_margin = resultado / ingresos,6.756756756756688e-05,0.005473144246908506,passed,"['rec_bd95aa4e504dfe4bf5aa2e83d3cd07bc38847ac5f056a1caafc31cb88e02bdbe', 'rec_46e9819f3e1add78706e8fc8de827c32f05736455c330ab5ac732636d12fae8e', 'rec_23ce02db99d05acc201b9b7557156bdff0b5198ca5e03c88c208986a1a96c28f']","Fracciones; tolerancia por redondeo de numerador, denominador y margen."
2025Q1,efaedda38e82a30cbf637534c292b898916378338d0583104085bc3b8dd39719,ebitdar_margin = resultado / ingresos,-0.0002702702702702675,0.005536658331335138,passed,"['rec_1ce20c0ac1bf50fce4f7f234d785f4ceb5b8e2279715c7c37d9040b4b52597c7', 'rec_b201f1f47c5e9155efd1fbae40b049527c2a03a858d53ec9964828c7ba2b73b5', 'rec_23ce02db99d05acc201b9b7557156bdff0b5198ca5e03c88c208986a1a96c28f']","Fracciones; tolerancia por redondeo de numerador, denominador y margen."
2025Q2,37d95903d55d672101b82e2441f2bd1c111ec3b9e8f7b68200bcc14335c507c7,Ingresos − gastos = resultado operativo,0.0,1500000.0,passed,"['rec_f2632934ab615c51453286ec2881c937adaaa2d5a9d1528777d265e2168a0b5f', 'rec_482e679b702fb090d2e5b07669385a4ce1c8c1509b1031321ecf2021470575ac', 'rec_0a5d9a6c5584d8e8078e5314d832e246fc97f95ff02143804991339dabfdf88f']",En moneda original; cada cifra admite media unidad de su precisión publicada.
2025Q2,37d95903d55d672101b82e2441f2bd1c111ec3b9e8f7b68200bcc14335c507c7,Resultado antes de impuestos − impuesto = resultado neto,0.0,1500000.0,passed,"['rec_1f626d9acdbe10a181c29fc195cba6ec4aae0c3d77380401a89d5e45c2ea6f9b', 'rec_c54b50d42bc033c5d4f6c79539cdcdf497866d177208622610738771283403c8', 'rec_6f74272bdcb71d0da5d82f7098500e9140ba0fbce7bb9414c57abc3174a8090d']",En moneda original; los beneficios fiscales conservan su signo negativo.
2025Q2,37d95903d55d672101b82e2441f2bd1c111ec3b9e8f7b68200bcc14335c507c7,operating_margin = resultado / ingresos,0.0049619482496194856,0.005447292749048489,passed,"['rec_6057d5f02aa8407d01d4065ecd0d12112d12264f1ab0e58ecaa0a2bd6520cfac', 'rec_0a5d9a6c5584d8e8078e5314d832e246fc97f95ff02143804991339dabfdf88f', 'rec_f2632934ab615c51453286ec2881c937adaaa2d5a9d1528777d265e2168a0b5f']","Fracciones; tolerancia por redondeo de numerador, denominador y margen."
2025Q2,37d95903d55d672101b82e2441f2bd1c111ec3b9e8f7b68200bcc14335c507c7,ebitdar_margin = resultado / ingresos,-0.002024353120243516,0.005499438276787303,passed,"['rec_b364dd4738a1b80f280b857e1d44a2e31a58c90fd3da2d4e475df9541e8f3363', 'rec_bcd0ce0cf06321b70f4b45b520bfbd058c73b0018bff581fb58f4e0135d89553', 'rec_f2632934ab615c51453286ec2881c937adaaa2d5a9d1528777d265e2168a0b5f']","Fracciones; tolerancia por redondeo de numerador, denominador y margen."
